Mass_ID,Isobar,Stage1_hit,Stage2_hit,Hash,Hex,HexNAc,Neu5Ac,Fuc,NCore,DM1,MCC,Exp. Mass,Theo. Mass,Da,ppm,ch_A,ch_B,Abundance,Permutations,Permutation abundance
118,5933,1,0,-5091460100069526673,7,8,0,1,5,2,0,154450.420825,154452.9732,-2.5523749999993015,-16.525256504413484,A2G0F,A2G1,3.615710968268144,2,7.231421936536288
118,5933,1,1,-4629911638068021122,7,8,0,1,5,2,0,154450.420825,154452.9732,-2.5523749999993015,-16.525256504413484,A2G1F,A2G0,6.733937766090977,2,13.467875532181955
118,5933,1,2,-4629911638068021122,7,8,0,1,5,2,0,154450.420825,154452.9732,-2.5523749999993015,-16.525256504413484,A2G0,A2G1F,6.733937766090977,2,13.467875532181955
118,5933,1,3,-5091460100069526673,7,8,0,1,5,2,0,154450.420825,154452.9732,-2.5523749999993015,-16.525256504413484,A2G1,A2G0F,3.615710968268144,2,7.231421936536288
118,5940,1,0,1378235074056229359,6,8,0,1,6,1,1,154450.420825,154447.36460000003,3.05622499997844,19.788133050335258,A2G0F,A2G0,7.465196352588109,2,14.930392705176217
118,5940,1,1,1378235074056229359,6,8,0,1,6,1,1,154450.420825,154447.36460000003,3.05622499997844,19.788133050335258,A2G0,A2G0F,7.465196352588109,2,14.930392705176217
118,5941,0,0,-5009979443365826799,9,5,0,1,4,3,1,154450.420825,154453.64080000002,-3.2199750000145286,-20.847517632711757,A1G0F,M6,0.24306255724607992,2,0.48612511449215984
118,5941,0,1,-4017390631643889170,9,5,0,1,4,3,1,154450.420825,154453.64080000002,-3.2199750000145286,-20.847517632711757,M5,A1G1F,0.7372810544177548,2,1.4745621088355096
118,5941,0,2,-4017390631643889170,9,5,0,1,4,3,1,154450.420825,154453.64080000002,-3.2199750000145286,-20.847517632711757,A1G1F,M5,0.7372810544177548,2,1.4745621088355096
118,5941,0,3,-5009979443365826799,9,5,0,1,4,3,1,154450.420825,154453.64080000002,-3.2199750000145286,-20.847517632711757,M6,A1G0F,0.24306255724607992,2,0.48612511449215984
118,5947,2,0,-8420905344706357413,8,6,0,2,7,0,1,154450.420825,154446.68300000002,3.7378249999892432,24.201393823325052,A1G1F,A1G1F,0.551398754681075,1,0.551398754681075
118,5949,0,0,5211233250036949814,7,7,0,0,3,4,1,154450.420825,154454.32240000003,-3.901575000025332,-25.260380799969965,A2G0,A1G1,0.12505581624153844,2,0.2501116324830769
118,5949,0,1,6712778261057201676,7,7,0,0,3,4,1,154450.420825,154454.32240000003,-3.901575000025332,-25.260380799969965,A1G0,A2G1,0.2412527193478177,2,0.4825054386956354
118,5949,0,2,6712778261057201676,7,7,0,0,3,4,1,154450.420825,154454.32240000003,-3.901575000025332,-25.260380799969965,A2G1,A1G0,0.2412527193478177,2,0.4825054386956354
118,5949,0,3,5211233250036949814,7,7,0,0,3,4,1,154450.420825,154454.32240000003,-3.901575000025332,-25.260380799969965,A1G1,A2G0,0.12505581624153844,2,0.2501116324830769
118,5955,2,0,759381464316185159,6,6,0,2,2,5,1,154450.420825,154445.98900000003,4.4318249999778345,28.694982813557132,A1G0F,A1G0F,3.8354447592559398,1,3.8354447592559398
118,5955,3,0,-3229609708451557070,9,8,0,2,1,5,1,154450.420825,154445.98900000003,4.4318249999778345,28.694982813557132,A2G1F,A2G2F,7.788312155353656,2,15.576624310707311
118,5955,3,1,-3229609708451557070,9,8,0,2,1,5,1,154450.420825,154445.98900000003,4.4318249999778345,28.694982813557132,A2G2F,A2G1F,7.788312155353656,2,15.576624310707311
118,5956,0,0,8712523660057823200,0,0,0,0,8,2,1,154450.420825,154445.97520000002,4.445624999993015,28.784337009987777,Unglycosylated,Unglycosylated,0.17173104888425272,1,0.17173104888425272
118,5956,3,0,5136914833615924677,9,6,0,0,5,2,1,154450.420825,154445.97520000002,4.445624999993015,28.784337009987777,A2G0,M6,0.12505581624153844,2,0.2501116324830769
118,5956,3,1,-2297332500028529714,9,6,0,0,5,2,1,154450.420825,154445.97520000002,4.445624999993015,28.784337009987777,M5,A2G1,0.4845586533283827,2,0.9691173066567654
118,5956,3,2,-2297332500028529714,9,6,0,0,5,2,1,154450.420825,154445.97520000002,4.445624999993015,28.784337009987777,A2G1,M5,0.4845586533283827,2,0.9691173066567654
118,5956,3,3,5136914833615924677,9,6,0,0,5,2,1,154450.420825,154445.97520000002,4.445624999993015,28.784337009987777,M6,A2G0,0.12505581624153844,2,0.2501116324830769
118,5957,1,0,-7036266437414269741,6,7,0,2,5,2,1,154450.420825,154455.0302,-4.609375,-29.84282864748033,A2G0F,A1G0F,14.509598756282942,2,29.019197512565885
118,5957,1,1,-7036266437414269741,6,7,0,2,5,2,1,154450.420825,154455.0302,-4.609375,-29.84282864748033,A1G0F,A2G0F,14.509598756282942,2,29.019197512565885
118,5959,0,0,3466832975836837528,8,8,1,2,3,3,1,154450.420825,154445.6688,4.752024999994319,30.768263279354056,A2G0F,A2S1G1F,1.2779668077499475,2,2.555933615499895
118,5959,0,1,9114669403256216244,8,8,1,2,3,3,1,154450.420825,154445.6688,4.752024999994319,30.768263279354056,A2G1F,A2S1G0F,0.5623330076067622,2,1.1246660152135244
118,5959,0,2,3466832975836837528,8,8,1,2,3,3,1,154450.420825,154445.6688,4.752024999994319,30.768263279354056,A2S1G1F,A2G0F,1.2779668077499475,2,2.555933615499895
118,5959,0,3,9114669403256216244,8,8,1,2,3,3,1,154450.420825,154445.6688,4.752024999994319,30.768263279354056,A2S1G0F,A2G1F,0.5623330076067622,2,1.1246660152135244
119,5973,2,0,5487444735551050573,10,5,0,0,0,7,0,154506.24478,154507.26020000002,-1.0154200000106357,-6.571988906516353,A1G1,M6,0.014019152473969624,2,0.028038304947939248
119,5973,2,1,5487444735551050573,10,5,0,0,0,7,0,154506.24478,154507.26020000002,-1.0154200000106357,-6.571988906516353,M6,A1G1,0.014019152473969624,2,0.028038304947939248
119,5997,0,0,-7124418777217594281,7,7,0,1,1,6,0,154506.24478,154508.64960000003,-2.404820000025211,-15.564306634294798,A2G0F,A1G1,0.8368721188698477,2,1.6737442377396954
119,5997,0,1,5326809305034651244,7,7,0,1,1,6,0,154506.24478,154508.64960000003,-2.404820000025211,-15.564306634294798,A2G1F,A1G0,3.006788032549082,2,6.013576065098164
119,5997,0,2,3243890467681034002,7,7,0,1,1,6,0,154506.24478,154508.64960000003,-2.404820000025211,-15.564306634294798,A1G0F,A2G1,0.8698721003038343,2,1.7397442006076687
119,5997,0,3,3007179775047369534,7,7,0,1,1,6,0,154506.24478,154508.64960000003,-2.404820000025211,-15.564306634294798,A2G0,A1G1F,0.6809699610359385,2,1.361939922071877
